,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
4047,03-Jun-17,10:21:58,0,0,1,Green,D
4048,03-Jun-17,10:21:58,0,0,1,Green,D
4049,03-Jun-17,10:21:58,0,0,1,Green,D
4050,03-Jun-17,10:21:58,0,0,1,Green,D
4051,03-Jun-17,10:21:58,0,0,1,Green,D
4052,03-Jun-17,10:21:59,0,0,1,Green,D
4053,03-Jun-17,10:21:59,0,0,1,Green,D
4054,03-Jun-17,10:21:59,0,0,1,Green,D
4055,03-Jun-17,10:21:59,0,0,1,Green,D
4056,03-Jun-17,10:21:59,0,0,1,Green,D
4057,03-Jun-17,10:21:59,0,0,1,Green,D
4058,03-Jun-17,10:21:59,0,0,1,Green,D
4059,03-Jun-17,10:22:00,0,0,1,Green,D
4060,03-Jun-17,10:22:00,0,0,1,Green,D
4061,03-Jun-17,10:22:00,0,0,1,Green,D
4062,03-Jun-17,10:22:00,0,0,1,Green,D
4063,03-Jun-17,10:22:01,0,0,1,Green,D
4064,03-Jun-17,10:22:01,0,0,1,Green,D
4065,03-Jun-17,10:22:01,0,0,1,Green,D
4066,03-Jun-17,10:22:01,0,0,1,Green,D
4067,03-Jun-17,10:22:01,0,0,1,Green,D
4068,03-Jun-17,10:22:02,0,0,1,Green,D
4069,03-Jun-17,10:22:02,0,0,1,Green,D
4070,03-Jun-17,10:22:02,0,0,1,Green,D
4071,03-Jun-17,10:22:02,0,0,1,Green,D
4072,03-Jun-17,10:22:03,0,0,1,Green,D
4073,03-Jun-17,10:22:03,0,0,1,Green,D
4074,03-Jun-17,10:22:03,0,0,1,Green,D
4075,03-Jun-17,10:22:03,0,0,1,Green,D
4076,03-Jun-17,10:22:03,0,0,1,Green,D
4077,03-Jun-17,10:22:03,0,0,1,Green,D
4078,03-Jun-17,10:22:03,0,0,1,Green,D
4079,03-Jun-17,10:22:04,0,0,1,Green,D
4080,03-Jun-17,10:22:04,0,0,1,Green,D
4081,03-Jun-17,10:22:04,0,0,1,Green,D
4342,03-Jun-17,10:22:56,0,0,1,Green,D
4343,03-Jun-17,10:22:57,0,0,1,Green,D
4344,03-Jun-17,10:22:57,0,0,1,Green,D
4345,03-Jun-17,10:22:57,0,0,1,Green,D
4346,03-Jun-17,10:22:57,0,0,1,Green,D
4347,03-Jun-17,10:22:58,0,0,1,Green,D
4348,03-Jun-17,10:22:58,0,0,1,Green,D
4349,03-Jun-17,10:22:58,0,0,1,Green,D
4350,03-Jun-17,10:22:58,0,0,1,Green,D
4351,03-Jun-17,10:22:58,0,0,1,Green,D
4352,03-Jun-17,10:22:58,0,0,1,Green,D
4353,03-Jun-17,10:22:58,0,0,1,Green,D
4354,03-Jun-17,10:22:59,0,0,1,Green,D
4355,03-Jun-17,10:22:59,0,0,1,Green,D
4356,03-Jun-17,10:22:59,0,0,1,Green,D
4357,03-Jun-17,10:22:59,0,0,1,Green,D
4358,03-Jun-17,10:23:00,0,0,1,Green,D
4359,03-Jun-17,10:23:00,0,0,1,Green,D
4360,03-Jun-17,10:23:00,0,0,1,Green,D
4361,03-Jun-17,10:23:00,0,0,1,Green,D
4362,03-Jun-17,10:23:00,0,0,1,Green,D
4363,03-Jun-17,10:23:01,0,0,1,Green,D
4364,03-Jun-17,10:23:01,0,0,1,Green,D
4365,03-Jun-17,10:23:01,0,0,1,Green,D
4366,03-Jun-17,10:23:01,0,0,1,Green,D
4367,03-Jun-17,10:23:02,0,0,1,Green,D
4368,03-Jun-17,10:23:02,0,0,1,Green,D
4369,03-Jun-17,10:23:02,0,0,1,Green,D
4370,03-Jun-17,10:23:02,0,0,1,Green,D
4371,03-Jun-17,10:23:02,0,0,1,Green,D
4372,03-Jun-17,10:23:03,0,0,1,Green,D
4373,03-Jun-17,10:23:03,0,0,1,Green,D
4374,03-Jun-17,10:23:03,0,0,1,Green,D
4375,03-Jun-17,10:23:03,0,0,1,Green,D
4376,03-Jun-17,10:23:03,0,0,1,Green,D
4377,03-Jun-17,10:23:03,0,0,1,Green,D
4378,03-Jun-17,10:23:04,0,0,1,Green,D
4379,03-Jun-17,10:23:04,0,0,1,Green,D
4380,03-Jun-17,10:23:04,0,0,1,Green,D
4381,03-Jun-17,10:23:04,0,0,1,Green,D
4642,03-Jun-17,10:23:57,0,0,1,Green,D
4643,03-Jun-17,10:23:57,0,0,1,Green,D
4644,03-Jun-17,10:23:57,0,0,1,Green,D
4645,03-Jun-17,10:23:57,0,0,1,Green,D
4646,03-Jun-17,10:23:57,0,0,1,Green,D
4647,03-Jun-17,10:23:57,0,0,1,Green,D
4648,03-Jun-17,10:23:58,0,0,1,Green,D
4649,03-Jun-17,10:23:58,0,0,1,Green,D
4650,03-Jun-17,10:23:58,0,0,1,Green,D
4651,03-Jun-17,10:23:58,0,0,1,Green,D
4652,03-Jun-17,10:23:58,0,0,1,Green,D
4653,03-Jun-17,10:23:59,0,0,1,Green,D
4654,03-Jun-17,10:23:59,0,0,1,Green,D
4655,03-Jun-17,10:23:59,0,0,1,Green,D
4656,03-Jun-17,10:23:59,0,0,1,Green,D
4657,03-Jun-17,10:24:00,0,0,1,Green,D
4658,03-Jun-17,10:24:00,0,0,1,Green,D
4659,03-Jun-17,10:24:00,0,0,1,Green,D
4660,03-Jun-17,10:24:00,0,0,1,Green,D
4661,03-Jun-17,10:24:00,0,0,1,Green,D
4662,03-Jun-17,10:24:01,0,0,1,Green,D
4663,03-Jun-17,10:24:01,0,0,1,Green,D
4664,03-Jun-17,10:24:01,0,0,1,Green,D
4665,03-Jun-17,10:24:01,0,0,1,Green,D
4666,03-Jun-17,10:24:01,0,0,1,Green,D
4667,03-Jun-17,10:24:01,0,0,1,Green,D
4668,03-Jun-17,10:24:02,0,0,1,Green,D
4669,03-Jun-17,10:24:02,0,0,1,Green,D
4670,03-Jun-17,10:24:02,0,0,1,Green,D
4671,03-Jun-17,10:24:02,0,0,1,Green,D
4672,03-Jun-17,10:24:02,0,0,1,Green,D
4673,03-Jun-17,10:24:03,0,0,1,Green,D
4674,03-Jun-17,10:24:03,0,0,1,Green,D
4675,03-Jun-17,10:24:03,0,0,1,Green,D
4676,03-Jun-17,10:24:03,0,0,1,Green,D
4677,03-Jun-17,10:24:04,0,0,1,Green,D
4678,03-Jun-17,10:24:04,0,0,1,Green,D
4679,03-Jun-17,10:24:04,0,0,1,Green,D
4680,03-Jun-17,10:24:04,0,0,1,Green,D
4681,03-Jun-17,10:24:04,0,0,1,Green,D
4942,03-Jun-17,10:24:57,0,0,1,Green,D
4943,03-Jun-17,10:24:57,0,0,1,Green,D
4944,03-Jun-17,10:24:57,0,0,1,Green,D
4945,03-Jun-17,10:24:57,0,0,1,Green,D
4946,03-Jun-17,10:24:57,0,0,1,Green,D
4947,03-Jun-17,10:24:57,0,0,1,Green,D
4948,03-Jun-17,10:24:58,0,0,1,Green,D
4949,03-Jun-17,10:24:58,0,0,1,Green,D
4950,03-Jun-17,10:24:58,0,0,1,Green,D
4951,03-Jun-17,10:24:58,0,0,1,Green,D
4952,03-Jun-17,10:24:58,0,0,1,Green,D
4953,03-Jun-17,10:24:59,0,0,1,Green,D
4954,03-Jun-17,10:24:59,0,0,1,Green,D
4955,03-Jun-17,10:24:59,0,0,1,Green,D
4956,03-Jun-17,10:24:59,0,0,1,Green,D
4957,03-Jun-17,10:25:00,0,0,1,Green,D
4958,03-Jun-17,10:25:00,0,0,1,Green,D
4959,03-Jun-17,10:25:00,0,0,1,Green,D
4960,03-Jun-17,10:25:00,0,0,1,Green,D
4961,03-Jun-17,10:25:00,0,0,1,Green,D
4962,03-Jun-17,10:25:00,0,0,1,Green,D
4963,03-Jun-17,10:25:01,0,0,1,Green,D
4964,03-Jun-17,10:25:01,0,0,1,Green,D
4965,03-Jun-17,10:25:01,0,0,1,Green,D
4966,03-Jun-17,10:25:01,0,0,1,Green,D
4967,03-Jun-17,10:25:01,0,0,1,Green,D
4968,03-Jun-17,10:25:01,0,0,1,Green,D
4969,03-Jun-17,10:25:02,0,0,1,Green,D
4970,03-Jun-17,10:25:02,0,0,1,Green,D
4971,03-Jun-17,10:25:02,0,0,1,Green,D
4972,03-Jun-17,10:25:02,0,0,1,Green,D
4973,03-Jun-17,10:25:02,0,0,1,Green,D
4974,03-Jun-17,10:25:03,0,0,1,Green,D
4975,03-Jun-17,10:25:03,0,0,1,Green,D
4976,03-Jun-17,10:25:03,0,0,1,Green,D
4977,03-Jun-17,10:25:03,0,0,1,Green,D
4978,03-Jun-17,10:25:04,0,0,1,Green,D
4979,03-Jun-17,10:25:04,0,0,1,Green,D
4980,03-Jun-17,10:25:04,0,0,1,Green,D
4981,03-Jun-17,10:25:04,0,0,1,Green,D
5242,03-Jun-17,10:25:56,0,0,1,Green,D
5243,03-Jun-17,10:25:57,0,0,1,Green,D
5244,03-Jun-17,10:25:57,0,0,1,Green,D
5245,03-Jun-17,10:25:57,0,0,1,Green,D
5246,03-Jun-17,10:25:57,0,0,1,Green,D
5247,03-Jun-17,10:25:58,0,0,1,Green,D
5248,03-Jun-17,10:25:58,0,0,1,Green,D
5249,03-Jun-17,10:25:58,0,0,1,Green,D
5250,03-Jun-17,10:25:58,0,0,1,Green,D
5251,03-Jun-17,10:25:58,0,0,1,Green,D
5252,03-Jun-17,10:25:58,0,0,1,Green,D
5253,03-Jun-17,10:25:58,0,0,1,Green,D
5254,03-Jun-17,10:25:59,0,0,1,Green,D
5255,03-Jun-17,10:25:59,0,0,1,Green,D
5256,03-Jun-17,10:25:59,0,0,1,Green,D
5257,03-Jun-17,10:25:59,0,0,1,Green,D
5258,03-Jun-17,10:26:00,0,0,1,Green,D
5259,03-Jun-17,10:26:00,0,0,1,Green,D
5260,03-Jun-17,10:26:00,0,0,1,Green,D
5261,03-Jun-17,10:26:00,0,0,1,Green,D
5262,03-Jun-17,10:26:00,0,0,1,Green,D
5263,03-Jun-17,10:26:01,0,0,1,Green,D
5264,03-Jun-17,10:26:01,0,0,1,Green,D
5265,03-Jun-17,10:26:01,0,0,1,Green,D
5266,03-Jun-17,10:26:01,0,0,1,Green,D
5267,03-Jun-17,10:26:02,0,0,1,Green,D
5268,03-Jun-17,10:26:02,0,0,1,Green,D
5269,03-Jun-17,10:26:02,0,0,1,Green,D
5270,03-Jun-17,10:26:02,0,0,1,Green,D
5271,03-Jun-17,10:26:02,0,0,1,Green,D
5272,03-Jun-17,10:26:02,0,0,1,Green,D
5273,03-Jun-17,10:26:02,0,0,1,Green,D
5274,03-Jun-17,10:26:03,0,0,1,Green,D
5275,03-Jun-17,10:26:03,0,0,1,Green,D
5276,03-Jun-17,10:26:03,0,0,1,Green,D
5277,03-Jun-17,10:26:03,0,0,1,Green,D
5278,03-Jun-17,10:26:04,0,0,1,Green,D
5279,03-Jun-17,10:26:04,0,0,1,Green,D
5280,03-Jun-17,10:26:04,0,0,1,Green,D
5281,03-Jun-17,10:26:04,0,0,1,Green,D
5542,03-Jun-17,10:26:56,0,0,1,Green,D
5543,03-Jun-17,10:26:56,0,0,1,Green,D
5544,03-Jun-17,10:26:57,0,0,1,Green,D
5545,03-Jun-17,10:26:57,0,0,1,Green,D
5546,03-Jun-17,10:26:57,0,0,1,Green,D
5547,03-Jun-17,10:26:57,0,0,1,Green,D
5548,03-Jun-17,10:26:57,0,0,1,Green,D
5549,03-Jun-17,10:26:58,0,0,1,Green,D
5550,03-Jun-17,10:26:58,0,0,1,Green,D
5551,03-Jun-17,10:26:58,0,0,1,Green,D
5552,03-Jun-17,10:26:58,0,0,1,Green,D
5553,03-Jun-17,10:26:59,0,0,1,Green,D
5554,03-Jun-17,10:26:59,0,0,1,Green,D
5555,03-Jun-17,10:26:59,0,0,1,Green,D
5556,03-Jun-17,10:26:59,0,0,1,Green,D
5557,03-Jun-17,10:26:59,0,0,1,Green,D
5558,03-Jun-17,10:27:00,0,0,1,Green,D
5559,03-Jun-17,10:27:00,0,0,1,Green,D
5560,03-Jun-17,10:27:00,0,0,1,Green,D
5561,03-Jun-17,10:27:00,0,0,1,Green,D
5562,03-Jun-17,10:27:01,0,0,1,Green,D
5563,03-Jun-17,10:27:01,0,0,1,Green,D
5564,03-Jun-17,10:27:01,0,0,1,Green,D
5565,03-Jun-17,10:27:01,0,0,1,Green,D
5566,03-Jun-17,10:27:01,0,0,1,Green,D
5567,03-Jun-17,10:27:01,0,0,1,Green,D
5568,03-Jun-17,10:27:01,0,0,1,Green,D
5569,03-Jun-17,10:27:02,0,0,1,Green,D
5570,03-Jun-17,10:27:02,0,0,1,Green,D
5571,03-Jun-17,10:27:02,0,0,1,Green,D
5572,03-Jun-17,10:27:02,0,0,1,Green,D
5573,03-Jun-17,10:27:03,0,0,1,Green,D
5574,03-Jun-17,10:27:03,0,0,1,Green,D
5575,03-Jun-17,10:27:03,0,0,1,Green,D
5576,03-Jun-17,10:27:03,0,0,1,Green,D
5577,03-Jun-17,10:27:03,0,0,1,Green,D
5578,03-Jun-17,10:27:04,0,0,1,Green,D
5579,03-Jun-17,10:27:04,0,0,1,Green,D
5580,03-Jun-17,10:27:04,0,0,1,Green,D
5581,03-Jun-17,10:27:04,0,0,1,Green,D
5842,03-Jun-17,10:27:56,0,0,1,Green,D
5843,03-Jun-17,10:27:56,0,0,1,Green,D
5844,03-Jun-17,10:27:57,0,0,1,Green,D
5845,03-Jun-17,10:27:57,0,0,1,Green,D
5846,03-Jun-17,10:27:57,0,0,1,Green,D
5847,03-Jun-17,10:27:57,0,0,1,Green,D
5848,03-Jun-17,10:27:57,0,0,1,Green,D
5849,03-Jun-17,10:27:58,0,0,1,Green,D
5850,03-Jun-17,10:27:58,0,0,1,Green,D
5851,03-Jun-17,10:27:59,0,0,1,Green,D
5852,03-Jun-17,10:27:59,0,0,1,Green,D
5853,03-Jun-17,10:27:59,0,0,1,Green,D
5854,03-Jun-17,10:27:59,0,0,1,Green,D
5855,03-Jun-17,10:27:59,0,0,1,Green,D
5856,03-Jun-17,10:27:59,0,0,1,Green,D
5857,03-Jun-17,10:27:59,0,0,1,Green,D
5858,03-Jun-17,10:27:59,0,0,1,Green,D
5859,03-Jun-17,10:28:00,0,0,1,Green,D
5860,03-Jun-17,10:28:00,0,0,1,Green,D
5861,03-Jun-17,10:28:00,0,0,1,Green,D
5862,03-Jun-17,10:28:00,0,0,1,Green,D
5863,03-Jun-17,10:28:00,0,0,1,Green,D
5864,03-Jun-17,10:28:01,0,0,1,Green,D
5865,03-Jun-17,10:28:01,0,0,1,Green,D
5866,03-Jun-17,10:28:01,0,0,1,Green,D
5867,03-Jun-17,10:28:01,0,0,1,Green,D
5868,03-Jun-17,10:28:02,0,0,1,Green,D
5869,03-Jun-17,10:28:02,0,0,1,Green,D
5870,03-Jun-17,10:28:02,0,0,1,Green,D
5871,03-Jun-17,10:28:02,0,0,1,Green,D
5872,03-Jun-17,10:28:02,0,0,1,Green,D
5873,03-Jun-17,10:28:03,0,0,1,Green,D
5874,03-Jun-17,10:28:03,0,0,1,Green,D
5875,03-Jun-17,10:28:03,0,0,1,Green,D
5876,03-Jun-17,10:28:03,0,0,1,Green,D
5877,03-Jun-17,10:28:04,0,0,1,Green,D
5878,03-Jun-17,10:28:04,0,0,1,Green,D
5879,03-Jun-17,10:28:04,0,0,1,Green,D
5880,03-Jun-17,10:28:04,0,0,1,Green,D
5881,03-Jun-17,10:28:04,0,0,1,Green,D
6142,03-Jun-17,10:28:56,0,0,1,Green,D
6143,03-Jun-17,10:28:57,0,0,1,Green,D
6144,03-Jun-17,10:28:57,0,0,1,Green,D
6145,03-Jun-17,10:28:57,0,0,1,Green,D
6146,03-Jun-17,10:28:57,0,0,1,Green,D
6147,03-Jun-17,10:28:57,0,0,1,Green,D
6148,03-Jun-17,10:28:58,0,0,1,Green,D
6149,03-Jun-17,10:28:58,0,0,1,Green,D
6150,03-Jun-17,10:28:58,0,0,1,Green,D
6151,03-Jun-17,10:28:58,0,0,1,Green,D
6152,03-Jun-17,10:28:59,0,0,1,Green,D
6153,03-Jun-17,10:28:59,0,0,1,Green,D
6154,03-Jun-17,10:28:59,0,0,1,Green,D
6155,03-Jun-17,10:28:59,0,0,1,Green,D
6156,03-Jun-17,10:28:59,0,0,1,Green,D
6157,03-Jun-17,10:28:59,0,0,1,Green,D
6158,03-Jun-17,10:28:59,0,0,1,Green,D
6159,03-Jun-17,10:29:00,0,0,1,Green,D
6160,03-Jun-17,10:29:00,0,0,1,Green,D
6161,03-Jun-17,10:29:00,0,0,1,Green,D
6162,03-Jun-17,10:29:00,0,0,1,Green,D
6163,03-Jun-17,10:29:01,0,0,1,Green,D
6164,03-Jun-17,10:29:01,0,0,1,Green,D
6165,03-Jun-17,10:29:01,0,0,1,Green,D
6166,03-Jun-17,10:29:01,0,0,1,Green,D
6167,03-Jun-17,10:29:01,0,0,1,Green,D
6168,03-Jun-17,10:29:02,0,0,1,Green,D
6169,03-Jun-17,10:29:02,0,0,1,Green,D
6170,03-Jun-17,10:29:02,0,0,1,Green,D
6171,03-Jun-17,10:29:02,0,0,1,Green,D
6172,03-Jun-17,10:29:03,0,0,1,Green,D
6173,03-Jun-17,10:29:03,0,0,1,Green,D
6174,03-Jun-17,10:29:03,0,0,1,Green,D
6175,03-Jun-17,10:29:03,0,0,1,Green,D
6176,03-Jun-17,10:29:03,0,0,1,Green,D
6177,03-Jun-17,10:29:03,0,0,1,Green,D
6178,03-Jun-17,10:29:03,0,0,1,Green,D
6179,03-Jun-17,10:29:04,0,0,1,Green,D
6180,03-Jun-17,10:29:04,0,0,1,Green,D
6181,03-Jun-17,10:29:04,0,0,1,Green,D
6442,03-Jun-17,10:29:56,0,0,1,Green,D
6443,03-Jun-17,10:29:57,0,0,1,Green,D
6444,03-Jun-17,10:29:57,0,0,1,Green,D
6445,03-Jun-17,10:29:57,0,0,1,Green,D
6446,03-Jun-17,10:29:57,0,0,1,Green,D
6447,03-Jun-17,10:29:58,0,0,1,Green,D
6448,03-Jun-17,10:29:58,0,0,1,Green,D
6449,03-Jun-17,10:29:58,0,0,1,Green,D
6450,03-Jun-17,10:29:58,0,0,1,Green,D
6451,03-Jun-17,10:29:58,0,0,1,Green,D
6452,03-Jun-17,10:29:58,0,0,1,Green,D
6453,03-Jun-17,10:29:58,0,0,1,Green,D
6454,03-Jun-17,10:29:59,0,0,1,Green,D
6455,03-Jun-17,10:29:59,0,0,1,Green,D
6456,03-Jun-17,10:29:59,0,0,1,Green,D
6457,03-Jun-17,10:29:59,0,0,1,Green,D
6458,03-Jun-17,10:30:00,0,0,1,Green,D
6459,03-Jun-17,10:30:00,0,0,1,Green,D
6460,03-Jun-17,10:30:00,0,0,1,Green,D
6461,03-Jun-17,10:30:00,0,0,1,Green,D
6462,03-Jun-17,10:30:00,0,0,1,Green,D
6463,03-Jun-17,10:30:01,0,0,1,Green,D
6464,03-Jun-17,10:30:01,0,0,1,Green,D
6465,03-Jun-17,10:30:01,0,0,1,Green,D
6466,03-Jun-17,10:30:01,0,0,1,Green,D
6467,03-Jun-17,10:30:02,0,0,1,Green,D
6468,03-Jun-17,10:30:02,0,0,1,Green,D
6469,03-Jun-17,10:30:02,0,0,1,Green,D
6470,03-Jun-17,10:30:02,0,0,1,Green,D
6471,03-Jun-17,10:30:02,0,0,1,Green,D
6472,03-Jun-17,10:30:02,0,0,1,Green,D
6473,03-Jun-17,10:30:02,0,0,1,Green,D
6474,03-Jun-17,10:30:03,0,0,1,Green,D
6475,03-Jun-17,10:30:03,0,0,1,Green,D
6476,03-Jun-17,10:30:03,0,0,1,Green,D
6477,03-Jun-17,10:30:03,0,0,1,Green,D
6478,03-Jun-17,10:30:04,0,0,1,Green,D
6479,03-Jun-17,10:30:04,0,0,1,Green,D
6480,03-Jun-17,10:30:04,0,0,1,Green,D
6481,03-Jun-17,10:30:04,0,0,1,Green,D
6742,03-Jun-17,10:30:57,0,0,1,Green,D
6743,03-Jun-17,10:30:57,0,0,1,Green,D
6744,03-Jun-17,10:30:57,0,0,1,Green,D
6745,03-Jun-17,10:30:57,0,0,1,Green,D
6746,03-Jun-17,10:30:57,0,0,1,Green,D
6747,03-Jun-17,10:30:57,0,0,1,Green,D
6748,03-Jun-17,10:30:57,0,0,1,Green,D
6749,03-Jun-17,10:30:58,0,0,1,Green,D
6750,03-Jun-17,10:30:58,0,0,1,Green,D
6751,03-Jun-17,10:30:58,0,0,1,Green,D
6752,03-Jun-17,10:30:58,0,0,1,Green,D
6753,03-Jun-17,10:30:59,0,0,1,Green,D
6754,03-Jun-17,10:30:59,0,0,1,Green,D
6755,03-Jun-17,10:30:59,0,0,1,Green,D
6756,03-Jun-17,10:30:59,0,0,1,Green,D
6757,03-Jun-17,10:30:59,0,0,1,Green,D
6758,03-Jun-17,10:31:00,0,0,1,Green,D
6759,03-Jun-17,10:31:00,0,0,1,Green,D
6760,03-Jun-17,10:31:00,0,0,1,Green,D
6761,03-Jun-17,10:31:00,0,0,1,Green,D
6762,03-Jun-17,10:31:01,0,0,1,Green,D
6763,03-Jun-17,10:31:01,0,0,1,Green,D
6764,03-Jun-17,10:31:01,0,0,1,Green,D
6765,03-Jun-17,10:31:01,0,0,1,Green,D
6766,03-Jun-17,10:31:01,0,0,1,Green,D
6767,03-Jun-17,10:31:01,0,0,1,Green,D
6768,03-Jun-17,10:31:01,0,0,1,Green,D
6769,03-Jun-17,10:31:02,0,0,1,Green,D
6770,03-Jun-17,10:31:02,0,0,1,Green,D
6771,03-Jun-17,10:31:02,0,0,1,Green,D
6772,03-Jun-17,10:31:02,0,0,1,Green,D
6773,03-Jun-17,10:31:03,0,0,1,Green,D
6774,03-Jun-17,10:31:03,0,0,1,Green,D
6775,03-Jun-17,10:31:03,0,0,1,Green,D
6776,03-Jun-17,10:31:03,0,0,1,Green,D
6777,03-Jun-17,10:31:03,0,0,1,Green,D
6778,03-Jun-17,10:31:04,0,0,1,Green,D
6779,03-Jun-17,10:31:04,0,0,1,Green,D
6780,03-Jun-17,10:31:04,0,0,1,Green,D
6781,03-Jun-17,10:31:04,0,0,1,Green,D
7042,03-Jun-17,10:31:56,0,0,1,Green,D
7043,03-Jun-17,10:31:56,0,0,1,Green,D
7044,03-Jun-17,10:31:57,0,0,1,Green,D
7045,03-Jun-17,10:31:57,0,0,1,Green,D
7046,03-Jun-17,10:31:57,0,0,1,Green,D
7047,03-Jun-17,10:31:57,0,0,1,Green,D
7048,03-Jun-17,10:31:58,0,0,1,Green,D
7049,03-Jun-17,10:31:58,0,0,1,Green,D
7050,03-Jun-17,10:31:58,0,0,1,Green,D
7051,03-Jun-17,10:31:58,0,0,1,Green,D
7052,03-Jun-17,10:31:59,0,0,1,Green,D
7053,03-Jun-17,10:31:59,0,0,1,Green,D
7054,03-Jun-17,10:31:59,0,0,1,Green,D
7055,03-Jun-17,10:31:59,0,0,1,Green,D
7056,03-Jun-17,10:31:59,0,0,1,Green,D
7057,03-Jun-17,10:31:59,0,0,1,Green,D
7058,03-Jun-17,10:31:59,0,0,1,Green,D
7059,03-Jun-17,10:32:00,0,0,1,Green,D
7060,03-Jun-17,10:32:00,0,0,1,Green,D
7061,03-Jun-17,10:32:01,0,0,1,Green,D
7062,03-Jun-17,10:32:01,0,0,1,Green,D
7063,03-Jun-17,10:32:01,0,0,1,Green,D
7064,03-Jun-17,10:32:01,0,0,1,Green,D
7065,03-Jun-17,10:32:01,0,0,1,Green,D
7066,03-Jun-17,10:32:01,0,0,1,Green,D
7067,03-Jun-17,10:32:01,0,0,1,Green,D
7068,03-Jun-17,10:32:02,0,0,1,Green,D
7069,03-Jun-17,10:32:02,0,0,1,Green,D
7070,03-Jun-17,10:32:02,0,0,1,Green,D
7071,03-Jun-17,10:32:02,0,0,1,Green,D
7072,03-Jun-17,10:32:02,0,0,1,Green,D
7073,03-Jun-17,10:32:03,0,0,1,Green,D
7074,03-Jun-17,10:32:03,0,0,1,Green,D
7075,03-Jun-17,10:32:03,0,0,1,Green,D
7076,03-Jun-17,10:32:03,0,0,1,Green,D
7077,03-Jun-17,10:32:04,0,0,1,Green,D
7078,03-Jun-17,10:32:04,0,0,1,Green,D
7079,03-Jun-17,10:32:04,0,0,1,Green,D
7080,03-Jun-17,10:32:04,0,0,1,Green,D
7081,03-Jun-17,10:32:04,0,0,1,Green,D
7342,03-Jun-17,10:32:56,0,0,1,Green,D
7343,03-Jun-17,10:32:57,0,0,1,Green,D
7344,03-Jun-17,10:32:57,0,0,1,Green,D
7345,03-Jun-17,10:32:57,0,0,1,Green,D
7346,03-Jun-17,10:32:57,0,0,1,Green,D
7347,03-Jun-17,10:32:57,0,0,1,Green,D
7348,03-Jun-17,10:32:58,0,0,1,Green,D
7349,03-Jun-17,10:32:58,0,0,1,Green,D
7350,03-Jun-17,10:32:58,0,0,1,Green,D
7351,03-Jun-17,10:32:58,0,0,1,Green,D
7352,03-Jun-17,10:32:59,0,0,1,Green,D
7353,03-Jun-17,10:32:59,0,0,1,Green,D
7354,03-Jun-17,10:32:59,0,0,1,Green,D
7355,03-Jun-17,10:32:59,0,0,1,Green,D
7356,03-Jun-17,10:32:59,0,0,1,Green,D
7357,03-Jun-17,10:33:00,0,0,1,Green,D
7358,03-Jun-17,10:33:00,0,0,1,Green,D
7359,03-Jun-17,10:33:00,0,0,1,Green,D
7360,03-Jun-17,10:33:00,0,0,1,Green,D
7361,03-Jun-17,10:33:00,0,0,1,Green,D
7362,03-Jun-17,10:33:00,0,0,1,Green,D
7363,03-Jun-17,10:33:00,0,0,1,Green,D
7364,03-Jun-17,10:33:01,0,0,1,Green,D
7365,03-Jun-17,10:33:01,0,0,1,Green,D
7366,03-Jun-17,10:33:01,0,0,1,Green,D
7367,03-Jun-17,10:33:01,0,0,1,Green,D
7368,03-Jun-17,10:33:02,0,0,1,Green,D
7369,03-Jun-17,10:33:02,0,0,1,Green,D
7370,03-Jun-17,10:33:02,0,0,1,Green,D
7371,03-Jun-17,10:33:02,0,0,1,Green,D
7372,03-Jun-17,10:33:02,0,0,1,Green,D
7373,03-Jun-17,10:33:03,0,0,1,Green,D
7374,03-Jun-17,10:33:03,0,0,1,Green,D
7375,03-Jun-17,10:33:03,0,0,1,Green,D
7376,03-Jun-17,10:33:03,0,0,1,Green,D
7377,03-Jun-17,10:33:04,0,0,1,Green,D
7378,03-Jun-17,10:33:04,0,0,1,Green,D
7379,03-Jun-17,10:33:04,0,0,1,Green,D
7380,03-Jun-17,10:33:04,0,0,1,Green,D
7381,03-Jun-17,10:33:04,0,0,1,Green,D
7642,03-Jun-17,10:33:56,0,0,1,Green,D
7643,03-Jun-17,10:33:57,0,0,1,Green,D
7644,03-Jun-17,10:33:57,0,0,1,Green,D
7645,03-Jun-17,10:33:57,0,0,1,Green,D
7646,03-Jun-17,10:33:57,0,0,1,Green,D
7647,03-Jun-17,10:33:57,0,0,1,Green,D
7648,03-Jun-17,10:33:58,0,0,1,Green,D
7649,03-Jun-17,10:33:58,0,0,1,Green,D
7650,03-Jun-17,10:33:58,0,0,1,Green,D
7651,03-Jun-17,10:33:58,0,0,1,Green,D
7652,03-Jun-17,10:33:59,0,0,1,Green,D
7653,03-Jun-17,10:33:59,0,0,1,Green,D
7654,03-Jun-17,10:33:59,0,0,1,Green,D
7655,03-Jun-17,10:33:59,0,0,1,Green,D
7656,03-Jun-17,10:33:59,0,0,1,Green,D
7657,03-Jun-17,10:33:59,0,0,1,Green,D
7658,03-Jun-17,10:33:59,0,0,1,Green,D
7659,03-Jun-17,10:34:00,0,0,1,Green,D
7660,03-Jun-17,10:34:00,0,0,1,Green,D
7661,03-Jun-17,10:34:00,0,0,1,Green,D
7662,03-Jun-17,10:34:00,0,0,1,Green,D
7663,03-Jun-17,10:34:01,0,0,1,Green,D
