,Date,Time,Aspect 0 of Phase E  State,Aspect 1 of Phase E  State,Aspect 2 of Phase E  State,Result,Phase
11388,24-Jun-17,17:27:30,1,0,0,Red,E
11389,24-Jun-17,17:27:31,1,0,0,Red,E
11390,24-Jun-17,17:27:31,1,0,0,Red,E
11391,24-Jun-17,17:27:31,1,0,0,Red,E
11392,24-Jun-17,17:27:31,1,0,0,Red,E
11393,24-Jun-17,17:27:32,1,0,0,Red,E
11394,24-Jun-17,17:27:32,1,0,0,Red,E
11395,24-Jun-17,17:27:32,1,0,0,Red,E
11396,24-Jun-17,17:27:32,1,0,0,Red,E
11397,24-Jun-17,17:27:32,1,0,0,Red,E
11398,24-Jun-17,17:27:33,1,0,0,Red,E
11399,24-Jun-17,17:27:33,1,0,0,Red,E
11400,24-Jun-17,17:27:33,1,0,0,Red,E
11401,24-Jun-17,17:27:33,1,0,0,Red,E
11402,24-Jun-17,17:27:34,1,0,0,Red,E
11403,24-Jun-17,17:27:34,1,0,0,Red,E
11404,24-Jun-17,17:27:34,1,0,0,Red,E
11405,24-Jun-17,17:27:34,1,0,0,Red,E
11406,24-Jun-17,17:27:34,1,0,0,Red,E
11407,24-Jun-17,17:27:34,1,0,0,Red,E
11408,24-Jun-17,17:27:34,1,0,0,Red,E
11409,24-Jun-17,17:27:35,1,0,0,Red,E
11410,24-Jun-17,17:27:35,1,0,0,Red,E
11411,24-Jun-17,17:27:35,1,0,0,Red,E
11412,24-Jun-17,17:27:35,1,0,0,Red,E
11413,24-Jun-17,17:27:35,1,0,0,Red,E
11414,24-Jun-17,17:27:36,1,0,0,Red,E
11415,24-Jun-17,17:27:36,1,0,0,Red,E
11416,24-Jun-17,17:27:36,1,0,0,Red,E
11417,24-Jun-17,17:27:36,1,0,0,Red,E
11418,24-Jun-17,17:27:37,1,0,0,Red,E
11419,24-Jun-17,17:27:37,1,0,0,Red,E
11420,24-Jun-17,17:27:37,1,0,0,Red,E
11421,24-Jun-17,17:27:37,1,0,0,Red,E
11422,24-Jun-17,17:27:37,1,0,0,Red,E
11423,24-Jun-17,17:27:38,1,0,0,Red,E
11424,24-Jun-17,17:27:38,1,0,0,Red,E
11425,24-Jun-17,17:27:38,1,0,0,Red,E
11426,24-Jun-17,17:27:38,1,0,0,Red,E
11427,24-Jun-17,17:27:39,1,0,0,Red,E
11428,24-Jun-17,17:27:39,1,0,0,Red,E
11429,24-Jun-17,17:27:39,1,0,0,Red,E
11430,24-Jun-17,17:27:39,1,0,0,Red,E
11431,24-Jun-17,17:27:39,1,0,0,Red,E
11432,24-Jun-17,17:27:39,1,0,0,Red,E
11433,24-Jun-17,17:27:39,1,0,0,Red,E
11434,24-Jun-17,17:27:40,1,0,0,Red,E
11435,24-Jun-17,17:27:40,1,0,0,Red,E
11436,24-Jun-17,17:27:40,1,0,0,Red,E
11437,24-Jun-17,17:27:40,1,0,0,Red,E
11438,24-Jun-17,17:27:40,1,0,0,Red,E
11439,24-Jun-17,17:27:41,1,0,0,Red,E
11440,24-Jun-17,17:27:41,1,0,0,Red,E
11441,24-Jun-17,17:27:41,1,0,0,Red,E
11442,24-Jun-17,17:27:41,1,0,0,Red,E
11443,24-Jun-17,17:27:41,1,0,0,Red,E
11444,24-Jun-17,17:27:42,1,0,0,Red,E
11445,24-Jun-17,17:27:42,1,0,0,Red,E
11446,24-Jun-17,17:27:42,1,0,0,Red,E
11447,24-Jun-17,17:27:42,1,0,0,Red,E
11448,24-Jun-17,17:27:43,1,0,0,Red,E
11449,24-Jun-17,17:27:43,1,0,0,Red,E
11450,24-Jun-17,17:27:43,1,0,0,Red,E
11451,24-Jun-17,17:27:43,1,0,0,Red,E
11452,24-Jun-17,17:27:43,1,0,0,Red,E
11453,24-Jun-17,17:27:44,1,0,0,Red,E
11454,24-Jun-17,17:27:44,1,0,0,Red,E
11455,24-Jun-17,17:27:44,1,0,0,Red,E
11456,24-Jun-17,17:27:44,1,0,0,Red,E
11457,24-Jun-17,17:27:44,1,0,0,Red,E
11458,24-Jun-17,17:27:44,1,0,0,Red,E
11459,24-Jun-17,17:27:45,1,0,0,Red,E
11460,24-Jun-17,17:27:45,1,0,0,Red,E
11461,24-Jun-17,17:27:45,1,0,0,Red,E
11462,24-Jun-17,17:27:45,1,0,0,Red,E
11463,24-Jun-17,17:27:45,1,0,0,Red,E
11464,24-Jun-17,17:27:46,1,0,0,Red,E
11465,24-Jun-17,17:27:46,1,0,0,Red,E
11466,24-Jun-17,17:27:46,1,0,0,Red,E
11467,24-Jun-17,17:27:46,1,0,0,Red,E
11468,24-Jun-17,17:27:47,1,0,0,Red,E
11469,24-Jun-17,17:27:47,1,0,0,Red,E
11470,24-Jun-17,17:27:47,1,0,0,Red,E
11471,24-Jun-17,17:27:47,1,0,0,Red,E
11472,24-Jun-17,17:27:47,1,0,0,Red,E
11473,24-Jun-17,17:27:48,1,0,0,Red,E
11474,24-Jun-17,17:27:48,1,0,0,Red,E
11475,24-Jun-17,17:27:48,1,0,0,Red,E
11476,24-Jun-17,17:27:48,1,0,0,Red,E
11477,24-Jun-17,17:27:49,1,0,0,Red,E
11478,24-Jun-17,17:27:49,1,0,0,Red,E
11479,24-Jun-17,17:27:49,1,0,0,Red,E
11480,24-Jun-17,17:27:49,1,0,0,Red,E
11481,24-Jun-17,17:27:49,1,0,0,Red,E
11482,24-Jun-17,17:27:49,1,0,0,Red,E
11483,24-Jun-17,17:27:49,1,0,0,Red,E
11484,24-Jun-17,17:27:50,1,0,0,Red,E
11485,24-Jun-17,17:27:50,1,0,0,Red,E
11486,24-Jun-17,17:27:50,1,0,0,Red,E
11487,24-Jun-17,17:27:50,1,0,0,Red,E
11488,24-Jun-17,17:27:50,1,0,0,Red,E
11489,24-Jun-17,17:27:51,1,0,0,Red,E
11490,24-Jun-17,17:27:51,1,0,0,Red,E
11491,24-Jun-17,17:27:51,1,0,0,Red,E
11492,24-Jun-17,17:27:51,1,0,0,Red,E
11493,24-Jun-17,17:27:52,1,0,0,Red,E
11494,24-Jun-17,17:27:52,1,0,0,Red,E
11495,24-Jun-17,17:27:52,1,0,0,Red,E
11496,24-Jun-17,17:27:52,1,0,0,Red,E
11497,24-Jun-17,17:27:52,1,0,0,Red,E
11498,24-Jun-17,17:27:53,1,0,0,Red,E
11499,24-Jun-17,17:27:53,1,0,0,Red,E
11500,24-Jun-17,17:27:53,1,0,0,Red,E
11501,24-Jun-17,17:27:53,1,0,0,Red,E
11502,24-Jun-17,17:27:54,1,0,0,Red,E
11503,24-Jun-17,17:27:54,1,0,0,Red,E
11504,24-Jun-17,17:27:54,1,0,0,Red,E
11505,24-Jun-17,17:27:54,1,0,0,Red,E
11506,24-Jun-17,17:27:54,1,0,0,Red,E
11507,24-Jun-17,17:27:54,1,0,0,Red,E
11508,24-Jun-17,17:27:54,1,0,0,Red,E
11509,24-Jun-17,17:27:55,1,0,0,Red,E
11510,24-Jun-17,17:27:55,1,0,0,Red,E
11511,24-Jun-17,17:27:55,1,0,0,Red,E
11512,24-Jun-17,17:27:55,1,0,0,Red,E
11513,24-Jun-17,17:27:56,1,0,0,Red,E
11514,24-Jun-17,17:27:56,1,0,0,Red,E
11515,24-Jun-17,17:27:56,1,0,0,Red,E
11516,24-Jun-17,17:27:56,1,0,0,Red,E
11517,24-Jun-17,17:27:56,1,0,0,Red,E
11518,24-Jun-17,17:27:57,1,0,0,Red,E
11519,24-Jun-17,17:27:57,1,0,0,Red,E
11520,24-Jun-17,17:27:57,1,0,0,Red,E
11521,24-Jun-17,17:27:57,1,0,0,Red,E
11522,24-Jun-17,17:27:58,1,0,0,Red,E
11523,24-Jun-17,17:27:58,1,0,0,Red,E
11524,24-Jun-17,17:27:58,1,0,0,Red,E
11525,24-Jun-17,17:27:58,1,0,0,Red,E
11526,24-Jun-17,17:27:58,1,0,0,Red,E
11527,24-Jun-17,17:27:58,1,0,0,Red,E
11528,24-Jun-17,17:27:58,1,0,0,Red,E
11529,24-Jun-17,17:27:59,1,0,0,Red,E
11530,24-Jun-17,17:27:59,1,0,0,Red,E
11531,24-Jun-17,17:27:59,1,0,0,Red,E
11532,24-Jun-17,17:27:59,1,0,0,Red,E
11533,24-Jun-17,17:27:59,1,0,0,Red,E
11534,24-Jun-17,17:28:01,1,0,0,Red,E
11535,24-Jun-17,17:28:01,1,0,0,Red,E
11536,24-Jun-17,17:28:01,1,0,0,Red,E
11537,24-Jun-17,17:28:01,1,0,0,Red,E
11538,24-Jun-17,17:28:01,1,0,0,Red,E
11539,24-Jun-17,17:28:01,1,0,0,Red,E
11540,24-Jun-17,17:28:01,1,0,0,Red,E
11541,24-Jun-17,17:28:01,1,0,0,Red,E
11542,24-Jun-17,17:28:01,1,0,0,Red,E
11543,24-Jun-17,17:28:01,1,0,0,Red,E
11544,24-Jun-17,17:28:02,1,0,0,Red,E
11545,24-Jun-17,17:28:02,1,0,0,Red,E
11546,24-Jun-17,17:28:02,1,0,0,Red,E
11547,24-Jun-17,17:28:02,1,0,0,Red,E
11548,24-Jun-17,17:28:03,1,0,0,Red,E
11549,24-Jun-17,17:28:03,1,0,0,Red,E
11550,24-Jun-17,17:28:03,1,0,0,Red,E
11551,24-Jun-17,17:28:03,1,0,0,Red,E
11552,24-Jun-17,17:28:04,1,0,0,Red,E
11553,24-Jun-17,17:28:04,1,0,0,Red,E
11554,24-Jun-17,17:28:04,1,0,0,Red,E
11555,24-Jun-17,17:28:04,1,0,0,Red,E
11556,24-Jun-17,17:28:04,1,0,0,Red,E
11557,24-Jun-17,17:28:04,1,0,0,Red,E
11558,24-Jun-17,17:28:04,1,0,0,Red,E
11559,24-Jun-17,17:28:05,1,0,0,Red,E
11560,24-Jun-17,17:28:05,1,0,0,Red,E
11561,24-Jun-17,17:28:05,1,0,0,Red,E
11562,24-Jun-17,17:28:05,1,0,0,Red,E
11563,24-Jun-17,17:28:05,1,0,0,Red,E
11564,24-Jun-17,17:28:06,1,0,0,Red,E
11565,24-Jun-17,17:28:06,1,0,0,Red,E
11566,24-Jun-17,17:28:06,1,0,0,Red,E
11567,24-Jun-17,17:28:06,1,0,0,Red,E
11568,24-Jun-17,17:28:07,1,0,0,Red,E
11569,24-Jun-17,17:28:07,1,0,0,Red,E
11570,24-Jun-17,17:28:07,1,0,0,Red,E
11571,24-Jun-17,17:28:07,1,0,0,Red,E
11572,24-Jun-17,17:28:07,1,0,0,Red,E
11573,24-Jun-17,17:28:08,1,0,0,Red,E
11574,24-Jun-17,17:28:08,1,0,0,Red,E
11575,24-Jun-17,17:28:08,1,0,0,Red,E
11576,24-Jun-17,17:28:08,1,0,0,Red,E
11577,24-Jun-17,17:28:09,1,0,0,Red,E
11578,24-Jun-17,17:28:09,1,0,0,Red,E
11579,24-Jun-17,17:28:09,1,0,0,Red,E
11580,24-Jun-17,17:28:09,1,0,0,Red,E
11581,24-Jun-17,17:28:09,1,0,0,Red,E
11582,24-Jun-17,17:28:09,1,0,0,Red,E
11583,24-Jun-17,17:28:09,1,0,0,Red,E
11584,24-Jun-17,17:28:10,1,0,0,Red,E
11585,24-Jun-17,17:28:10,1,0,0,Red,E
11586,24-Jun-17,17:28:10,1,0,0,Red,E
11587,24-Jun-17,17:28:10,1,0,0,Red,E
11588,24-Jun-17,17:28:10,1,0,0,Red,E
11589,24-Jun-17,17:28:11,1,0,0,Red,E
11590,24-Jun-17,17:28:11,1,0,0,Red,E
11591,24-Jun-17,17:28:11,1,0,0,Red,E
11592,24-Jun-17,17:28:11,1,0,0,Red,E
11593,24-Jun-17,17:28:12,1,0,0,Red,E
11594,24-Jun-17,17:28:12,1,0,0,Red,E
11595,24-Jun-17,17:28:12,1,0,0,Red,E
11596,24-Jun-17,17:28:12,1,0,0,Red,E
11597,24-Jun-17,17:28:12,1,0,0,Red,E
11598,24-Jun-17,17:28:13,1,0,0,Red,E
11599,24-Jun-17,17:28:13,1,0,0,Red,E
11600,24-Jun-17,17:28:13,1,0,0,Red,E
11601,24-Jun-17,17:28:13,1,0,0,Red,E
11602,24-Jun-17,17:28:13,1,0,0,Red,E
11603,24-Jun-17,17:28:14,1,0,0,Red,E
11604,24-Jun-17,17:28:14,1,0,0,Red,E
11605,24-Jun-17,17:28:14,1,0,0,Red,E
11606,24-Jun-17,17:28:14,1,0,0,Red,E
11607,24-Jun-17,17:28:14,1,0,0,Red,E
11608,24-Jun-17,17:28:14,1,0,0,Red,E
11609,24-Jun-17,17:28:15,1,0,0,Red,E
11610,24-Jun-17,17:28:15,1,0,0,Red,E
11611,24-Jun-17,17:28:15,1,0,0,Red,E
11612,24-Jun-17,17:28:15,1,0,0,Red,E
11613,24-Jun-17,17:28:15,1,0,0,Red,E
11614,24-Jun-17,17:28:16,1,0,0,Red,E
11615,24-Jun-17,17:28:16,1,0,0,Red,E
11616,24-Jun-17,17:28:16,1,0,0,Red,E
11617,24-Jun-17,17:28:16,1,0,0,Red,E
11618,24-Jun-17,17:28:17,1,0,0,Red,E
11619,24-Jun-17,17:28:17,1,0,0,Red,E
11620,24-Jun-17,17:28:17,1,0,0,Red,E
11621,24-Jun-17,17:28:17,1,0,0,Red,E
11622,24-Jun-17,17:28:17,1,0,0,Red,E
11623,24-Jun-17,17:28:18,1,0,0,Red,E
11624,24-Jun-17,17:28:18,1,0,0,Red,E
11625,24-Jun-17,17:28:18,1,0,0,Red,E
11626,24-Jun-17,17:28:18,1,0,0,Red,E
11627,24-Jun-17,17:28:19,1,0,0,Red,E
11628,24-Jun-17,17:28:19,1,0,0,Red,E
11629,24-Jun-17,17:28:19,1,0,0,Red,E
11630,24-Jun-17,17:28:19,1,0,0,Red,E
11631,24-Jun-17,17:28:19,1,0,0,Red,E
11632,24-Jun-17,17:28:19,1,0,0,Red,E
11633,24-Jun-17,17:28:19,1,0,0,Red,E
11634,24-Jun-17,17:28:20,1,0,0,Red,E
11635,24-Jun-17,17:28:20,1,0,0,Red,E
11636,24-Jun-17,17:28:20,1,0,0,Red,E
11637,24-Jun-17,17:28:20,1,0,0,Red,E
11638,24-Jun-17,17:28:21,1,0,0,Red,E
11639,24-Jun-17,17:28:21,1,0,0,Red,E
11640,24-Jun-17,17:28:21,1,0,0,Red,E
11641,24-Jun-17,17:28:21,1,0,0,Red,E
11642,24-Jun-17,17:28:21,1,0,0,Red,E
11643,24-Jun-17,17:28:22,1,0,0,Red,E
11644,24-Jun-17,17:28:22,1,0,0,Red,E
11645,24-Jun-17,17:28:22,1,0,0,Red,E
11646,24-Jun-17,17:28:22,1,0,0,Red,E
11647,24-Jun-17,17:28:23,1,0,0,Red,E
11648,24-Jun-17,17:28:23,1,0,0,Red,E
11649,24-Jun-17,17:28:23,1,0,0,Red,E
11650,24-Jun-17,17:28:23,1,0,0,Red,E
11651,24-Jun-17,17:28:23,1,0,0,Red,E
11652,24-Jun-17,17:28:24,1,0,0,Red,E
11653,24-Jun-17,17:28:24,1,0,0,Red,E
11654,24-Jun-17,17:28:24,1,0,0,Red,E
11655,24-Jun-17,17:28:24,1,0,0,Red,E
11656,24-Jun-17,17:28:24,1,0,0,Red,E
11657,24-Jun-17,17:28:24,1,0,0,Red,E
11658,24-Jun-17,17:28:24,1,0,0,Red,E
11659,24-Jun-17,17:28:25,1,0,0,Red,E
11660,24-Jun-17,17:28:25,1,0,0,Red,E
11661,24-Jun-17,17:28:25,1,0,0,Red,E
11662,24-Jun-17,17:28:25,1,0,0,Red,E
11663,24-Jun-17,17:28:25,1,0,0,Red,E
11664,24-Jun-17,17:28:26,1,0,0,Red,E
11665,24-Jun-17,17:28:26,1,0,0,Red,E
11666,24-Jun-17,17:28:26,1,0,0,Red,E
11667,24-Jun-17,17:28:26,1,0,0,Red,E
11668,24-Jun-17,17:28:27,1,0,0,Red,E
11669,24-Jun-17,17:28:27,1,0,0,Red,E
11670,24-Jun-17,17:28:27,1,0,0,Red,E
11671,24-Jun-17,17:28:27,1,0,0,Red,E
11672,24-Jun-17,17:28:28,1,0,0,Red,E
11673,24-Jun-17,17:28:28,1,0,0,Red,E
11674,24-Jun-17,17:53:41,1,0,0,Red,E
11675,24-Jun-17,17:53:41,1,0,0,Red,E
11676,24-Jun-17,17:53:41,1,0,0,Red,E
11677,24-Jun-17,17:53:41,1,0,0,Red,E
11678,24-Jun-17,17:53:41,1,0,0,Red,E
11679,24-Jun-17,17:53:41,1,0,0,Red,E
11680,24-Jun-17,17:53:41,1,0,0,Red,E
11681,24-Jun-17,17:53:41,1,0,0,Red,E
11682,24-Jun-17,17:53:41,1,0,0,Red,E
11683,24-Jun-17,17:53:41,1,0,0,Red,E
11684,24-Jun-17,17:53:41,1,0,0,Red,E
11685,24-Jun-17,17:53:41,1,0,0,Red,E
11686,24-Jun-17,17:53:41,1,0,0,Red,E
11687,24-Jun-17,17:53:41,1,0,0,Red,E
11688,24-Jun-17,17:53:41,1,0,0,Red,E
11689,24-Jun-17,17:53:41,1,0,0,Red,E
11690,24-Jun-17,17:53:41,1,0,0,Red,E
11691,24-Jun-17,17:53:41,1,0,0,Red,E
11692,24-Jun-17,17:53:41,1,0,0,Red,E
11693,24-Jun-17,17:53:41,1,0,0,Red,E
11694,24-Jun-17,17:53:41,1,0,0,Red,E
11695,24-Jun-17,17:53:41,1,0,0,Red,E
11696,24-Jun-17,17:53:41,1,0,0,Red,E
11697,24-Jun-17,17:53:41,1,0,0,Red,E
11698,24-Jun-17,17:53:41,1,0,0,Red,E
11699,24-Jun-17,17:53:41,1,0,0,Red,E
11700,24-Jun-17,17:53:41,1,0,0,Red,E
11701,24-Jun-17,17:53:41,1,0,0,Red,E
11702,24-Jun-17,17:53:41,1,0,0,Red,E
11703,24-Jun-17,17:53:41,1,0,0,Red,E
11704,24-Jun-17,17:53:41,1,0,0,Red,E
11705,24-Jun-17,17:53:41,1,0,0,Red,E
11706,24-Jun-17,17:53:41,1,0,0,Red,E
11707,24-Jun-17,17:53:41,1,0,0,Red,E
11708,24-Jun-17,17:53:41,1,0,0,Red,E
11709,24-Jun-17,17:53:41,1,0,0,Red,E
11710,24-Jun-17,17:53:41,1,0,0,Red,E
11711,24-Jun-17,17:53:41,1,0,0,Red,E
11712,24-Jun-17,17:53:41,1,0,0,Red,E
11713,24-Jun-17,17:53:42,1,0,0,Red,E
11714,24-Jun-17,17:53:42,1,0,0,Red,E
11715,24-Jun-17,17:53:42,1,0,0,Red,E
11716,24-Jun-17,17:53:42,1,0,0,Red,E
11717,24-Jun-17,17:53:42,1,0,0,Red,E
11718,24-Jun-17,17:53:42,1,0,0,Red,E
11719,24-Jun-17,17:53:42,1,0,0,Red,E
11720,24-Jun-17,17:53:42,1,0,0,Red,E
11721,24-Jun-17,17:53:42,1,0,0,Red,E
11722,24-Jun-17,17:53:42,1,0,0,Red,E
11723,24-Jun-17,17:53:42,1,0,0,Red,E
11724,24-Jun-17,17:53:42,1,0,0,Red,E
11725,24-Jun-17,17:53:42,1,0,0,Red,E
11726,24-Jun-17,17:53:42,1,0,0,Red,E
11727,24-Jun-17,17:53:42,1,0,0,Red,E
11728,24-Jun-17,17:53:42,1,0,0,Red,E
11729,24-Jun-17,17:53:42,1,0,0,Red,E
11730,24-Jun-17,17:53:42,1,0,0,Red,E
11731,24-Jun-17,17:53:42,1,0,0,Red,E
11732,24-Jun-17,17:53:42,1,0,0,Red,E
11733,24-Jun-17,17:53:42,1,0,0,Red,E
11734,24-Jun-17,17:53:42,1,0,0,Red,E
11735,24-Jun-17,17:53:42,1,0,0,Red,E
11736,24-Jun-17,17:53:42,1,0,0,Red,E
11737,24-Jun-17,17:53:42,1,0,0,Red,E
11738,24-Jun-17,17:53:42,1,0,0,Red,E
11739,24-Jun-17,17:53:42,1,0,0,Red,E
11740,24-Jun-17,17:53:42,1,0,0,Red,E
11741,24-Jun-17,17:53:42,1,0,0,Red,E
11742,24-Jun-17,17:53:42,1,0,0,Red,E
11743,24-Jun-17,17:53:42,1,0,0,Red,E
11744,24-Jun-17,17:53:42,1,0,0,Red,E
11745,24-Jun-17,17:53:42,1,0,0,Red,E
11746,24-Jun-17,17:53:42,1,0,0,Red,E
11747,24-Jun-17,17:53:42,1,0,0,Red,E
11748,24-Jun-17,17:53:42,1,0,0,Red,E
11749,24-Jun-17,17:53:42,1,0,0,Red,E
11750,24-Jun-17,17:53:42,1,0,0,Red,E
11751,24-Jun-17,17:53:42,1,0,0,Red,E
11752,24-Jun-17,17:53:42,1,0,0,Red,E
11753,24-Jun-17,17:53:42,1,0,0,Red,E
11754,24-Jun-17,17:53:42,1,0,0,Red,E
11755,24-Jun-17,17:53:42,1,0,0,Red,E
11756,24-Jun-17,17:53:42,1,0,0,Red,E
11757,24-Jun-17,17:53:42,1,0,0,Red,E
11758,24-Jun-17,17:53:42,1,0,0,Red,E
11759,24-Jun-17,17:53:42,1,0,0,Red,E
11760,24-Jun-17,17:53:42,1,0,0,Red,E
11761,24-Jun-17,17:53:42,1,0,0,Red,E
11762,24-Jun-17,17:53:42,1,0,0,Red,E
11763,24-Jun-17,17:53:42,1,0,0,Red,E
11764,24-Jun-17,17:53:42,1,0,0,Red,E
11765,24-Jun-17,17:53:42,1,0,0,Red,E
11766,24-Jun-17,17:53:42,1,0,0,Red,E
11767,24-Jun-17,17:53:42,1,0,0,Red,E
11768,24-Jun-17,17:53:42,1,0,0,Red,E
11769,24-Jun-17,17:53:42,1,0,0,Red,E
11770,24-Jun-17,17:53:42,1,0,0,Red,E
11771,24-Jun-17,17:53:42,1,0,0,Red,E
11772,24-Jun-17,17:53:42,1,0,0,Red,E
11773,24-Jun-17,17:53:42,1,0,0,Red,E
11774,24-Jun-17,17:53:42,1,0,0,Red,E
11775,24-Jun-17,17:53:42,1,0,0,Red,E
11776,24-Jun-17,17:53:42,1,0,0,Red,E
11777,24-Jun-17,17:53:42,1,0,0,Red,E
11778,24-Jun-17,17:53:42,1,0,0,Red,E
11779,24-Jun-17,17:53:42,1,0,0,Red,E
11780,24-Jun-17,17:53:42,1,0,0,Red,E
11781,24-Jun-17,17:53:42,1,0,0,Red,E
11782,24-Jun-17,17:53:42,1,0,0,Red,E
11783,24-Jun-17,17:53:42,1,0,0,Red,E
11784,24-Jun-17,17:53:42,1,0,0,Red,E
11785,24-Jun-17,17:53:42,1,0,0,Red,E
11786,24-Jun-17,17:53:42,1,0,0,Red,E
11787,24-Jun-17,17:53:42,1,0,0,Red,E
11788,24-Jun-17,17:53:42,1,0,0,Red,E
11789,24-Jun-17,17:53:42,1,0,0,Red,E
11790,24-Jun-17,17:53:42,1,0,0,Red,E
11791,24-Jun-17,17:53:42,1,0,0,Red,E
11792,24-Jun-17,17:53:42,1,0,0,Red,E
11793,24-Jun-17,17:53:42,1,0,0,Red,E
11794,24-Jun-17,17:53:42,1,0,0,Red,E
11795,24-Jun-17,17:53:42,1,0,0,Red,E
11796,24-Jun-17,17:53:42,1,0,0,Red,E
11797,24-Jun-17,17:53:42,1,0,0,Red,E
11798,24-Jun-17,17:53:42,1,0,0,Red,E
11799,24-Jun-17,17:53:42,1,0,0,Red,E
11800,24-Jun-17,17:53:42,1,0,0,Red,E
11801,24-Jun-17,17:53:42,1,0,0,Red,E
11802,24-Jun-17,17:53:42,1,0,0,Red,E
11803,24-Jun-17,17:53:42,1,0,0,Red,E
11804,24-Jun-17,17:53:42,1,0,0,Red,E
11805,24-Jun-17,17:53:42,1,0,0,Red,E
11806,24-Jun-17,17:53:42,1,0,0,Red,E
11807,24-Jun-17,17:53:42,1,0,0,Red,E
11808,24-Jun-17,17:53:42,1,0,0,Red,E
11809,24-Jun-17,17:53:42,1,0,0,Red,E
11810,24-Jun-17,17:53:42,1,0,0,Red,E
11811,24-Jun-17,17:53:42,1,0,0,Red,E
11812,24-Jun-17,17:53:42,1,0,0,Red,E
11813,24-Jun-17,17:53:42,1,0,0,Red,E
11814,24-Jun-17,17:53:42,1,0,0,Red,E
11815,24-Jun-17,17:53:42,1,0,0,Red,E
11816,24-Jun-17,17:53:42,1,0,0,Red,E
11817,24-Jun-17,17:53:42,1,0,0,Red,E
11818,24-Jun-17,17:53:42,1,0,0,Red,E
11819,24-Jun-17,17:53:42,1,0,0,Red,E
11820,24-Jun-17,17:53:42,1,0,0,Red,E
11821,24-Jun-17,17:53:42,1,0,0,Red,E
11822,24-Jun-17,17:53:42,1,0,0,Red,E
11823,24-Jun-17,17:53:42,1,0,0,Red,E
11824,24-Jun-17,17:53:42,1,0,0,Red,E
11825,24-Jun-17,17:53:42,1,0,0,Red,E
11826,24-Jun-17,17:53:42,1,0,0,Red,E
11827,24-Jun-17,17:53:42,1,0,0,Red,E
11828,24-Jun-17,17:53:42,1,0,0,Red,E
11829,24-Jun-17,17:53:42,1,0,0,Red,E
11830,24-Jun-17,17:53:42,1,0,0,Red,E
11831,24-Jun-17,17:53:42,1,0,0,Red,E
11832,24-Jun-17,17:53:42,1,0,0,Red,E
11833,24-Jun-17,17:53:42,1,0,0,Red,E
11834,24-Jun-17,17:53:42,1,0,0,Red,E
11835,24-Jun-17,17:53:42,1,0,0,Red,E
11836,24-Jun-17,17:53:42,1,0,0,Red,E
11837,24-Jun-17,17:53:42,1,0,0,Red,E
11838,24-Jun-17,17:53:42,1,0,0,Red,E
11839,24-Jun-17,17:53:42,1,0,0,Red,E
11840,24-Jun-17,17:53:42,1,0,0,Red,E
11841,24-Jun-17,17:53:42,1,0,0,Red,E
11842,24-Jun-17,17:53:42,1,0,0,Red,E
11843,24-Jun-17,17:53:42,1,0,0,Red,E
11844,24-Jun-17,17:53:42,1,0,0,Red,E
11845,24-Jun-17,17:53:42,1,0,0,Red,E
11846,24-Jun-17,17:53:42,1,0,0,Red,E
11847,24-Jun-17,17:53:42,1,0,0,Red,E
11848,24-Jun-17,17:53:42,1,0,0,Red,E
11849,24-Jun-17,17:53:42,1,0,0,Red,E
11850,24-Jun-17,17:53:42,1,0,0,Red,E
11851,24-Jun-17,17:53:42,1,0,0,Red,E
11852,24-Jun-17,17:53:42,1,0,0,Red,E
11853,24-Jun-17,17:53:42,1,0,0,Red,E
11854,24-Jun-17,17:53:42,1,0,0,Red,E
11855,24-Jun-17,17:53:42,1,0,0,Red,E
11856,24-Jun-17,17:53:42,1,0,0,Red,E
11857,24-Jun-17,17:53:42,1,0,0,Red,E
11858,24-Jun-17,17:53:42,1,0,0,Red,E
11859,24-Jun-17,17:53:42,1,0,0,Red,E
11860,24-Jun-17,17:53:42,1,0,0,Red,E
11861,24-Jun-17,17:53:42,1,0,0,Red,E
11862,24-Jun-17,17:53:42,1,0,0,Red,E
11863,24-Jun-17,17:53:42,1,0,0,Red,E
11864,24-Jun-17,17:53:42,1,0,0,Red,E
11865,24-Jun-17,17:53:42,1,0,0,Red,E
11866,24-Jun-17,17:53:42,1,0,0,Red,E
11867,24-Jun-17,17:53:42,1,0,0,Red,E
11868,24-Jun-17,17:53:42,1,0,0,Red,E
11869,24-Jun-17,17:53:42,1,0,0,Red,E
11870,24-Jun-17,17:53:42,1,0,0,Red,E
11871,24-Jun-17,17:53:42,1,0,0,Red,E
11872,24-Jun-17,17:53:42,1,0,0,Red,E
11873,24-Jun-17,17:53:42,1,0,0,Red,E
11874,24-Jun-17,17:53:42,1,0,0,Red,E
11875,24-Jun-17,17:53:42,1,0,0,Red,E
11876,24-Jun-17,17:53:42,1,0,0,Red,E
11877,24-Jun-17,17:53:42,1,0,0,Red,E
11878,24-Jun-17,17:53:42,1,0,0,Red,E
11879,24-Jun-17,17:53:42,1,0,0,Red,E
11880,24-Jun-17,17:53:42,1,0,0,Red,E
11881,24-Jun-17,17:53:42,1,0,0,Red,E
11882,24-Jun-17,17:53:42,1,0,0,Red,E
11883,24-Jun-17,17:53:42,1,0,0,Red,E
11884,24-Jun-17,17:53:42,1,0,0,Red,E
